time,DevID,Name,Description,battery_level,co2,humidity,temperature
"2025-11-24T02:34:40.882Z","24E124725E330652","Gardien - 29","Batiment 3",93,409,47.5,15.8
"2025-11-24T02:34:41.432Z","24E124725E332035","Salle de travail - 2","Batiment 4",93,317,38.5,20
"2025-11-24T02:35:12.413Z","24E124725E332014","Degagement - 15","Batiment 3",93,271,47,14.7
"2025-11-24T02:35:14.983Z","24E124725E339027","Classe 16","Bâtiment 6",87,434,42,17.2
"2025-11-24T02:35:38.654Z","24E124725E331262","Classe 12","Batiment 5",92,416,43.5,15.5
"2025-11-24T02:35:40.764Z","24E124725E331454","Cantine","Batiment 1",93,388,47,17.4
"2025-11-24T02:36:09.542Z","24E124725E330593","Classe 10","Batiment 5",92,393,33,22.4
"2025-11-24T02:36:38.802Z","24E124725E339012","Conseiller - 18","Batiment 3",93,369,41,16.8
"2025-11-24T02:37:08.374Z","24E124725E330145","Reserve - 9 ","Batiment 2",99,499,46.5,18.7
"2025-11-24T02:37:12.914Z","24E124725E330837","Classe 5","Batiment 5",92,522,44.5,17
"2025-11-24T02:37:39.824Z","24E124725E331500","Labo - 8","Batiment 1",93,422,44.5,19
"2025-11-24T02:38:44.165Z","24E124725E331037","Salle de dessin 13","Batiment 5",93,393,43.5,16.3
"2025-11-24T02:39:10.524Z","24E124725E330689","Plonge","Batiment 2",99,180,55.5,14.8
"2025-11-24T02:39:13.285Z","24E124725E331618","Classe 1","Batiment 5",92,431,50,16.1
"2025-11-24T02:39:43.404Z","24E124725E331392","Salle des profs","Batiment 3",93,395,46,16
"2025-11-24T02:40:07.092Z","24E124725E338940","Sanitaire 1E - 5 ","Batiment 5",93,418,51,15.4
"2025-11-24T02:40:09.061Z","24E124725E330664","Couloir 1e Bat 6","Bâtiment 6",88,424,51,15.9
"2025-11-24T02:40:10.425Z","24E124725E330738","Dépot 4 - 6","Bâtiment 6",87,235,53,14
"2025-11-24T02:40:11.253Z","24E124725E330302","Classe 19","Bâtiment 6",87,440,47,16.3
"2025-11-24T02:40:40.504Z","24E124725E331437","Classe 8","Batiment 5",99,347,46.5,16
"2025-11-24T02:40:42.395Z","24E124725E331502","WC - 11","Batiment 1",93,425,47.5,19.3
"2025-11-24T02:41:08.762Z","24E124725E331914","Orientation ","Batiment 3",93,384,49.5,17.6
"2025-11-24T02:41:11.154Z","24E124725E331515","Salle de réunion","Batiment 3",96,10000,43.5,16.2
"2025-11-24T02:41:12.962Z","24E124725E331504","Préau","Batiment 2",99,276,61.5,11.7
"2025-11-24T02:41:42.505Z","24E124725E330109","Couloir RDC - 5 ","Batiment 5",98,394,49,16.1
"2025-11-24T02:42:38.764Z","24E124725E338938","Lingerie ","Batiment 3",93,347,48,16.2
"2025-11-24T02:42:42.033Z","24E124725E336466","Degagement - 3  bat 1","Batiment 1",93,462,51.5,17
"2025-11-24T02:43:08.591Z","24E124725E330658","Classe 30","Batiment 2",99,405,37,19.7
"2025-11-24T02:43:37.244Z","24E124725E333932","Classe 4","Bâtiment 5",92,666,48,15.9
"2025-11-24T02:43:40.970Z","24E124725E332202","Classe 18","Bâtiment 6",87,457,57.5,13.2
"2025-11-24T02:44:09.233Z","24E124725E330416","Salle des machines - 20","Batiment 3",93,411,44.5,17
"2025-11-24T02:44:37.887Z","24E124725E331472","Dépot 2 - 6","Bâtiment 6",87,394,44,18.3
"2025-11-24T02:45:11.933Z","24E124725E330455","Degagement 4 - 2","Batiment 2",100,209,49,15.5
"2025-11-24T02:45:13.181Z","24E124725E330878","Degagement 3 bat 3","Batiment 3",93,359,51.5,15.8
"2025-11-24T02:45:13.461Z","24E124725E330755","Sanitaires Hommes 1E - 6 ","Bâtiment 6",87,495,55,14.7
"2025-11-24T02:45:38.652Z","24E124725E331967","Classe 23","Bâtiment 6",87,426,46,16.5
"2025-11-24T02:46:41.164Z","24E124725E331405","Cuisine ","Batiment 2",99,447,52,15.9
"2025-11-24T02:46:42.393Z","24E124725E330535","Gestion - 30","Batiment 3",93,437,58.5,10.2
"2025-11-24T02:46:42.662Z","24E124725E330680","Classe 21","Bâtiment 6",86,531,40,19
"2025-11-24T02:47:14.424Z","24E124725E335373","Classe 2","Batiment 5",92,421,46.5,16.1
"2025-11-24T02:48:10.514Z","24E124725E331267","Entrée - 18","Batiment 2",99,479,49.5,17.2
"2025-11-24T02:48:39.504Z","24E124725E338949","Salle 31 ","Batiment 1",93,446,48.5,16.8
"2025-11-24T02:49:10.844Z","24E124725E330344","Sanitaire 22","Batiment 3",99,355,53,15.7
"2025-11-24T02:49:35.484Z","24E124725E335870","Classe 13","Batiment 5",92,389,45,16.1
"2025-11-24T02:49:44.882Z","24E124725E336083","Salle étude 2","Bâtiment 7",88,219,47,15.7
"2025-11-24T02:50:10.055Z","24E124725E330345","Salle de réunion - 32","Batiment 3",93,325,53.5,12.4
"2025-11-24T02:50:10.455Z","24E124725E331396","Salle 34","Batiment 1",99,386,48,16.1
"2025-11-24T02:51:11.744Z","24E124725E331912","Classe 11","Batiment 5",99,384,43.5,15.9
"2025-11-24T02:51:13.064Z","24E124725E331314","Vestiaire 6","Bâtiment 6",88,347,72,14.9
"2025-11-24T02:52:10.945Z","24E124725E331330","Couloir RDC Bat 6","Bâtiment 6",87,367,51,16.1
"2025-11-24T02:52:11.315Z","24E124725E331230","Soins","Batiment 3",93,309,46.5,15.7
"2025-11-24T02:52:41.972Z","24E124725E335166","Depot 9","Batiment 5",99,262,49.5,15.1
"2025-11-24T02:52:42.924Z","24E124725E330635","Principal adjoint - 24","Batiment 3",93,0,45,15.8
"2025-11-24T02:54:05.885Z","24E124725E336069","Salle 33","Batiment 1",93,330,47,18.5
"2025-11-24T02:54:39.812Z","24E124725E336062","Reserve 6","Batiment 2",99,429,31,26.1
"2025-11-24T02:54:39.888Z","24E124725E331398","Labo - 6","Batiment 1",93,374,55.5,15.5
"2025-11-24T02:54:42.755Z","24E124725E336091","Salle 32","Batiment 1",93,339,28,28.6
"2025-11-24T02:55:09.361Z","24E124725E331960","Classe 22","Bâtiment 6",88,188,44.5,17.2
"2025-11-24T02:55:09.623Z","24E124725E330736","Salle étude 1","Batiment 8",98,301,51.5,13.7
"2025-11-24T02:55:09.744Z","24E124725E330630","Dépot 2 - 7","Bâtiment 7",87,460,56.5,13.7
"2025-11-24T02:55:39.723Z","24E124725E330427","Sanitaire - 9","Batiment 3",93,483,43,18.4
"2025-11-24T02:55:41.684Z","24E124725E330286","Classe 7","Batiment 5",93,330,43.5,16.1
"2025-11-24T02:56:08.083Z","24E124725E330532","Reserve - 11","Batiment 2",99,358,51,16.2
"2025-11-24T02:56:13.302Z","24E124725E331496","Classe 14","Batiment 5",93,442,44.5,15.7
"2025-11-24T02:56:36.335Z","24E124725E330620","Degagement 3 - 2","Batiment 2",99,382,43.5,16.6
"2025-11-24T02:57:09.264Z","24E124725E330753","SAM Prof 1 ","Batiment 3",99,417,47,17.8
"2025-11-24T02:57:09.483Z","24E124725E331183","WC Personnel -- 20","Batiment 2",99,288,51.5,16.2
"2025-11-24T02:57:13.752Z","24E124725E331235","Sanitaire RDC - 5 ","Batiment 5",98,380,48,16.2
"2025-11-24T02:57:41.084Z","24E124725E330953","CDI","Batiment 3",93,405,45,15.6
"2025-11-24T02:58:38.083Z","24E124725E330210","Vie scolaire - 3","Batiment 4",99,476,42,17.2
"2025-11-24T02:58:39.714Z","24E124725E330612","Classe 3","Batiment 5",93,190,41.5,19.2
"2025-11-24T02:58:41.183Z","24E124725E331366","Classe 6","Batiment 5",93,361,42.5,16.6
"2025-11-24T02:59:13.144Z","24E124725E331241","Classe 17","Bâtiment 6",87,445,50.5,16.8
"2025-11-24T02:59:13.655Z","24E124725E331208","Classe 9","Batiment 5",92,443,42,16.8
"2025-11-24T02:59:41.374Z","24E124725E331402","Sanitaires Dames 1E - 6 ","Bâtiment 6",87,444,53.5,15.5
"2025-11-24T03:00:15.284Z","24E124725E330429","Labo - 10","Batiment 1",93,287,52,16
"2025-11-24T03:00:42.284Z","24E124725E330537","Infirmerie ","Batiment 3",93,350,48.5,15.6
"2025-11-24T03:00:46.325Z","24E124725E331335","Atelier - 7","Batiment 4",93,308,52.5,14.6
"2025-11-24T03:01:09.955Z","24E124725E338893","Direction - 26","Batiment 3",93,371,46,14.9
"2025-11-24T03:01:11.733Z","24E124725E330011","WC - 12","Batiment 1",93,568,54,16.6
"2025-11-24T03:02:10.341Z","24E124725E330668","Sanitaire 23","Batiment 3",99,407,46,17.4
"2025-11-24T03:02:38.364Z","24E124725E338876","Secretariat - 25","Batiment 3",93,419,44,16
"2025-11-24T03:03:10.294Z","24E124725E333857","S T P ","Batiment 3",93,447,43.5,16.3
"2025-11-24T03:03:40.414Z","24E124725E336493","Dépot 5","Bâtiment 6",88,346,52,15.5
"2025-11-24T03:04:11.942Z","24E124725E336046","SAM Prof 2 ","Batiment 3",93,277,46.5,18.3
"2025-11-24T03:04:41.234Z","24E124725E332035","Salle de travail - 2","Batiment 4",93,305,38.5,20
"2025-11-24T03:04:41.594Z","24E124725E330652","Gardien - 29","Batiment 3",93,424,47.5,15.8
"2025-11-24T03:05:12.983Z","24E124725E332014","Degagement - 15","Batiment 3",93,257,47.5,14.7
"2025-11-24T03:05:14.344Z","24E124725E339027","Classe 16","Bâtiment 6",87,422,42.5,16.8
"2025-11-24T03:05:38.051Z","24E124725E331262","Classe 12","Batiment 5",92,424,43.5,15.6
"2025-11-24T03:05:40.822Z","24E124725E331454","Cantine","Batiment 1",93,388,47,17.5
"2025-11-24T03:06:07.962Z","24E124725E330593","Classe 10","Batiment 5",92,391,33,22.5
"2025-11-24T03:06:40.653Z","24E124725E339012","Conseiller - 18","Batiment 3",93,367,41.5,16.7
"2025-11-24T03:07:06.623Z","24E124725E330145","Reserve - 9 ","Batiment 2",99,499,47,18.7
"2025-11-24T03:07:13.794Z","24E124725E330837","Classe 5","Batiment 5",92,525,44.5,17.1
"2025-11-24T03:07:40.212Z","24E124725E331500","Labo - 8","Batiment 1",93,401,44.5,19
"2025-11-24T03:08:41.170Z","24E124725E331037","Salle de dessin 13","Batiment 5",93,404,44.5,16
"2025-11-24T03:09:08.731Z","24E124725E330689","Plonge","Batiment 2",99,160,55.5,14.8
"2025-11-24T03:09:14.075Z","24E124725E331618","Classe 1","Batiment 5",92,430,50,16
"2025-11-24T03:09:41.173Z","24E124725E331392","Salle des profs","Batiment 3",93,382,46.5,16
"2025-11-24T03:10:06.694Z","24E124725E330302","Classe 19","Bâtiment 6",87,459,47,16.3
"2025-11-24T03:10:08.442Z","24E124725E330664","Couloir 1e Bat 6","Bâtiment 6",88,422,51,15.9
"2025-11-24T03:10:10.142Z","24E124725E338940","Sanitaire 1E - 5 ","Batiment 5",93,423,52.5,15
"2025-11-24T03:10:13.725Z","24E124725E330738","Dépot 4 - 6","Bâtiment 6",87,237,53,14
"2025-11-24T03:10:38.011Z","24E124725E331437","Classe 8","Batiment 5",99,350,46.5,15.9
"2025-11-24T03:10:42.372Z","24E124725E331502","WC - 11","Batiment 1",93,384,47.5,19.3
"2025-11-24T03:11:09.942Z","24E124725E331504","Préau","Batiment 2",99,274,61.5,11.8
"2025-11-24T03:11:11.442Z","24E124725E331914","Orientation ","Batiment 3",93,387,49.5,17.7
"2025-11-24T03:11:11.763Z","24E124725E331515","Salle de réunion","Batiment 3",96,10000,44,16
"2025-11-24T03:11:41.795Z","24E124725E330109","Couloir RDC - 5 ","Batiment 5",98,385,49,16.1
"2025-11-24T03:12:35.124Z","24E124725E338938","Lingerie ","Batiment 3",93,342,48,16.2
"2025-11-24T03:12:44.282Z","24E124725E336466","Degagement - 3  bat 1","Batiment 1",93,443,51,17
"2025-11-24T03:13:09.942Z","24E124725E330658","Classe 30","Batiment 2",99,414,37,19.7
"2025-11-24T03:13:40.442Z","24E124725E333932","Classe 4","Bâtiment 5",92,669,48,15.9
"2025-11-24T03:14:06.403Z","24E124725E330416","Salle des machines - 20","Batiment 3",93,412,44.5,17
"2025-11-24T03:14:39.392Z","24E124725E331472","Dépot 2 - 6","Bâtiment 6",87,405,44,18.2
"2025-11-24T03:15:10.413Z","24E124725E330878","Degagement 3 bat 3","Batiment 3",93,381,51.5,15.8
"2025-11-24T03:15:11.412Z","24E124725E330755","Sanitaires Hommes 1E - 6 ","Bâtiment 6",87,510,55.5,14.7
"2025-11-24T03:15:11.572Z","24E124725E338930","Couloir bureaux","Batiment 3",99,394,43,16.8
"2025-11-24T03:15:12.173Z","24E124725E330455","Degagement 4 - 2","Batiment 2",100,226,49,15.5
"2025-11-24T03:15:43.325Z","24E124725E331967","Classe 23","Bâtiment 6",87,421,46,16.4
"2025-11-24T03:16:38.003Z","24E124725E331405","Cuisine ","Batiment 2",99,459,52,15.9
"2025-11-24T03:16:39.511Z","24E124725E330535","Gestion - 30","Batiment 3",93,438,58.5,10.2
"2025-11-24T03:16:42.603Z","24E124725E330680","Classe 21","Bâtiment 6",86,531,40.5,19
"2025-11-24T03:17:13.798Z","24E124725E335373","Classe 2","Batiment 5",92,404,46.5,16.1
"2025-11-24T03:18:12.250Z","24E124725E331267","Entrée - 18","Batiment 2",99,475,49,17.2
"2025-11-24T03:18:39.934Z","24E124725E338949","Salle 31 ","Batiment 1",93,433,48.5,16.8
"2025-11-24T03:19:10.324Z","24E124725E330344","Sanitaire 22","Batiment 3",99,387,53,15.7
"2025-11-24T03:19:36.684Z","24E124725E335870","Classe 13","Batiment 5",92,395,45.5,16
"2025-11-24T03:20:10.925Z","24E124725E330345","Salle de réunion - 32","Batiment 3",93,330,53.5,12.4
"2025-11-24T03:20:12.625Z","24E124725E331396","Salle 34","Batiment 1",99,394,48.5,16.2
"2025-11-24T03:21:10.917Z","24E124725E331912","Classe 11","Batiment 5",99,392,44,15.9
"2025-11-24T03:21:11.662Z","24E124725E331314","Vestiaire 6","Bâtiment 6",88,345,72,14.9
"2025-11-24T03:22:10.139Z","24E124725E331230","Soins","Batiment 3",93,303,47,15.7
"2025-11-24T03:22:10.857Z","24E124725E331330","Couloir RDC Bat 6","Bâtiment 6",87,375,51,16.1
"2025-11-24T03:22:41.189Z","24E124725E335166","Depot 9","Batiment 5",99,275,49.5,15
"2025-11-24T03:22:43.332Z","24E124725E330635","Principal adjoint - 24","Batiment 3",93,0,45,15.9
"2025-11-24T03:24:07.721Z","24E124725E336069","Salle 33","Batiment 1",93,323,46.5,18.5
"2025-11-24T03:24:11.340Z","24E124725E331272","Bureau CPE - 1","Batiment 4",93,418,44,17.7
"2025-11-24T03:24:40.160Z","24E124725E336062","Reserve 6","Batiment 2",99,412,31,26.1
"2025-11-24T03:24:42.331Z","24E124725E331398","Labo - 6","Batiment 1",93,377,55.5,15.5
"2025-11-24T03:24:44.881Z","24E124725E336091","Salle 32","Batiment 1",93,344,28,28.6
"2025-11-24T03:25:08.014Z","24E124725E330630","Dépot 2 - 7","Bâtiment 7",87,457,56.5,13.8
"2025-11-24T03:25:08.088Z","24E124725E331960","Classe 22","Bâtiment 6",88,150,45,17.2
"2025-11-24T03:25:11.119Z","24E124725E330736","Salle étude 1","Batiment 8",98,309,50,14.6
"2025-11-24T03:25:37.693Z","24E124725E330427","Sanitaire - 9","Batiment 3",93,493,43,18.4
"2025-11-24T03:25:44.011Z","24E124725E330286","Classe 7","Batiment 5",93,320,44,16.1
"2025-11-24T03:26:09.090Z","24E124725E330532","Reserve - 11","Batiment 2",99,341,51,16.2
"2025-11-24T03:26:12.270Z","24E124725E331496","Classe 14","Batiment 5",93,440,45,15.6
"2025-11-24T03:26:38.734Z","24E124725E330620","Degagement 3 - 2","Batiment 2",99,390,43.5,16.6
"2025-11-24T03:27:08.199Z","24E124725E331183","WC Personnel -- 20","Batiment 2",99,298,51.5,16.3
"2025-11-24T03:27:10.251Z","24E124725E331235","Sanitaire RDC - 5 ","Batiment 5",98,396,48,16.2
"2025-11-24T03:27:10.349Z","24E124725E330753","SAM Prof 1 ","Batiment 3",99,426,47,17.6
"2025-11-24T03:27:39.519Z","24E124725E330953","CDI","Batiment 3",93,411,45.5,15.6
"2025-11-24T03:28:37.801Z","24E124725E330210","Vie scolaire - 3","Batiment 4",99,473,42.5,17.1
"2025-11-24T03:28:38.413Z","24E124725E330612","Classe 3","Batiment 5",93,170,41.5,19.2
"2025-11-24T03:28:39.719Z","24E124725E331366","Classe 6","Batiment 5",93,355,43,16.6
"2025-11-24T03:29:12.469Z","24E124725E331241","Classe 17","Bâtiment 6",87,430,51,16.3
"2025-11-24T03:29:13.279Z","24E124725E331208","Classe 9","Batiment 5",92,451,42,16.7
"2025-11-24T03:29:42.691Z","24E124725E331402","Sanitaires Dames 1E - 6 ","Bâtiment 6",87,435,53.5,15.6
"2025-11-24T03:30:12.591Z","24E124725E330429","Labo - 10","Batiment 1",93,299,51.5,16
"2025-11-24T03:30:40.500Z","24E124725E330537","Infirmerie ","Batiment 3",93,345,48.5,15.5
"2025-11-24T03:30:47.061Z","24E124725E331335","Atelier - 7","Batiment 4",93,283,52.5,14.6
"2025-11-24T03:31:11.398Z","24E124725E338893","Direction - 26","Batiment 3",93,365,46,15.1
"2025-11-24T03:31:13.190Z","24E124725E330011","WC - 12","Batiment 1",93,531,54,16.6
"2025-11-24T03:32:10.040Z","24E124725E330668","Sanitaire 23","Batiment 3",99,409,45.5,17.5
"2025-11-24T03:32:42.768Z","24E124725E338876","Secretariat - 25","Batiment 3",93,415,43.5,16.4
"2025-11-24T03:33:10.758Z","24E124725E333857","S T P ","Batiment 3",93,443,43.5,16.3
"2025-11-24T03:33:38.121Z","24E124725E336493","Dépot 5","Bâtiment 6",88,316,51.5,15.6
"2025-11-24T03:34:11.080Z","24E124725E336046","SAM Prof 2 ","Batiment 3",93,275,46,18.3
"2025-11-24T03:34:40.551Z","24E124725E330652","Gardien - 29","Batiment 3",93,420,47.5,15.8
"2025-11-24T03:34:41.613Z","24E124725E332035","Salle de travail - 2","Batiment 4",93,302,38.5,20
"2025-11-24T03:35:09.840Z","24E124725E339027","Classe 16","Bâtiment 6",87,443,43,16.5
"2025-11-24T03:35:14.350Z","24E124725E332014","Degagement - 15","Batiment 3",93,276,48,14.6
"2025-11-24T03:35:38.700Z","24E124725E331262","Classe 12","Batiment 5",92,428,43.5,15.8
"2025-11-24T03:35:39.077Z","24E124725E331454","Cantine","Batiment 1",93,391,47.5,17.4
"2025-11-24T03:36:06.438Z","24E124725E330593","Classe 10","Batiment 5",92,385,33,22.6
"2025-11-24T03:36:39.169Z","24E124725E339012","Conseiller - 18","Batiment 3",93,377,41.5,16.7
"2025-11-24T03:37:08.170Z","24E124725E330145","Reserve - 9 ","Batiment 2",99,491,47,18.7
"2025-11-24T03:37:13.477Z","24E124725E330837","Classe 5","Batiment 5",92,533,44.5,17
"2025-11-24T03:37:39.308Z","24E124725E331500","Labo - 8","Batiment 1",93,400,44,19.1
"2025-11-24T03:38:44.661Z","24E124725E331037","Salle de dessin 13","Batiment 5",93,384,45,15.8
"2025-11-24T03:39:10.551Z","24E124725E330689","Plonge","Batiment 2",99,173,55.5,14.8
"2025-11-24T03:39:14.419Z","24E124725E331618","Classe 1","Batiment 5",92,425,50.5,16
"2025-11-24T03:39:39.781Z","24E124725E331392","Salle des profs","Batiment 3",93,388,46.5,15.9
"2025-11-24T03:40:08.549Z","24E124725E338940","Sanitaire 1E - 5 ","Batiment 5",93,417,53.5,14.6
"2025-11-24T03:40:11.278Z","24E124725E330738","Dépot 4 - 6","Bâtiment 6",87,222,53,14
"2025-11-24T03:40:37.967Z","24E124725E331437","Classe 8","Batiment 5",99,359,46.5,15.9
"2025-11-24T03:40:44.251Z","24E124725E331502","WC - 11","Batiment 1",93,401,47.5,19.3
"2025-11-24T03:41:09.354Z","24E124725E331515","Salle de réunion","Batiment 3",96,10000,44.5,15.8
"2025-11-24T03:41:11.710Z","24E124725E331504","Préau","Batiment 2",99,272,62,11.8
"2025-11-24T03:41:12.509Z","24E124725E331914","Orientation ","Batiment 3",93,397,49.5,17.6
"2025-11-24T03:41:42.947Z","24E124725E330109","Couloir RDC - 5 ","Batiment 5",98,397,49,16.1
"2025-11-24T03:42:35.808Z","24E124725E338938","Lingerie ","Batiment 3",93,348,47.5,16.2
"2025-11-24T03:42:44.571Z","24E124725E336466","Degagement - 3  bat 1","Batiment 1",93,460,51,17.1
"2025-11-24T03:43:05.039Z","24E124725E330658","Classe 30","Batiment 2",99,416,37.5,19.7
"2025-11-24T03:43:37.949Z","24E124725E332202","Classe 18","Bâtiment 6",87,466,57.5,13.2
"2025-11-24T03:43:39.307Z","24E124725E333932","Classe 4","Bâtiment 5",92,670,48,15.9
"2025-11-24T03:44:08.425Z","24E124725E330416","Salle des machines - 20","Batiment 3",93,415,44.5,17
"2025-11-24T03:44:39.599Z","24E124725E331472","Dépot 2 - 6","Bâtiment 6",87,413,44,18.2
"2025-11-24T03:45:10.759Z","24E124725E330455","Degagement 4 - 2","Batiment 2",100,215,49,15.5
"2025-11-24T03:45:10.893Z","24E124725E330755","Sanitaires Hommes 1E - 6 ","Bâtiment 6",87,491,55.5,14.7
"2025-11-24T03:45:11.121Z","24E124725E330878","Degagement 3 bat 3","Batiment 3",93,376,51.5,15.8
"2025-11-24T03:45:12.974Z","24E124725E338930","Couloir bureaux","Batiment 3",99,409,42.5,16.9
"2025-11-24T03:45:38.010Z","24E124725E331967","Classe 23","Bâtiment 6",87,423,46.5,16.4
"2025-11-24T03:46:39.316Z","24E124725E331405","Cuisine ","Batiment 2",99,454,52,16
"2025-11-24T03:46:39.948Z","24E124725E330680","Classe 21","Bâtiment 6",86,529,40.5,19
"2025-11-24T03:46:42.779Z","24E124725E330535","Gestion - 30","Batiment 3",93,422,59,10.2
"2025-11-24T03:47:13.410Z","24E124725E335373","Classe 2","Batiment 5",92,413,46.5,16.1
"2025-11-24T03:48:10.160Z","24E124725E331267","Entrée - 18","Batiment 2",99,486,48,17.2
"2025-11-24T03:48:40.481Z","24E124725E338949","Salle 31 ","Batiment 1",93,447,48.5,16.8
"2025-11-24T03:49:11.870Z","24E124725E330344","Sanitaire 22","Batiment 3",99,391,52.5,15.8
"2025-11-24T03:49:38.038Z","24E124725E335870","Classe 13","Batiment 5",92,389,45.5,16
"2025-11-24T03:49:43.081Z","24E124725E336083","Salle étude 2","Bâtiment 7",88,220,47,16.2
"2025-11-24T03:50:08.861Z","24E124725E330345","Salle de réunion - 32","Batiment 3",93,320,54,12.4
"2025-11-24T03:50:13.628Z","24E124725E331396","Salle 34","Batiment 1",99,379,48.5,16.1
"2025-11-24T03:51:11.478Z","24E124725E331912","Classe 11","Batiment 5",99,397,44,15.8
"2025-11-24T03:51:12.140Z","24E124725E331314","Vestiaire 6","Bâtiment 6",88,348,72,15
"2025-11-24T03:52:10.181Z","24E124725E331230","Soins","Batiment 3",93,315,47,15.6
"2025-11-24T03:52:11.439Z","24E124725E331330","Couloir RDC Bat 6","Bâtiment 6",87,384,51,16.1
"2025-11-24T03:52:39.761Z","24E124725E330635","Principal adjoint - 24","Batiment 3",93,0,45,16.1
"2025-11-24T03:52:41.217Z","24E124725E335166","Depot 9","Batiment 5",99,273,50,15
"2025-11-24T03:54:06.267Z","24E124725E336069","Salle 33","Batiment 1",93,338,46.5,18.5
"2025-11-24T03:54:11.095Z","24E124725E331272","Bureau CPE - 1","Batiment 4",93,427,44,17.7
"2025-11-24T03:54:39.556Z","24E124725E331398","Labo - 6","Batiment 1",93,384,55.5,15.5
"2025-11-24T03:54:45.176Z","24E124725E336091","Salle 32","Batiment 1",93,354,28,28.6
"2025-11-24T03:55:10.043Z","24E124725E330630","Dépot 2 - 7","Bâtiment 7",87,450,56.5,13.9
"2025-11-24T03:55:10.775Z","24E124725E331960","Classe 22","Bâtiment 6",88,175,45,17.3
"2025-11-24T03:55:41.246Z","24E124725E330427","Sanitaire - 9","Batiment 3",93,496,43,18.3
"2025-11-24T03:55:43.584Z","24E124725E330286","Classe 7","Batiment 5",93,322,44,16.1
"2025-11-24T03:56:07.604Z","24E124725E330532","Reserve - 11","Batiment 2",99,333,51,16.2
"2025-11-24T03:56:08.974Z","24E124725E331496","Classe 14","Batiment 5",93,435,45.5,15.5
"2025-11-24T03:56:35.194Z","24E124725E330620","Degagement 3 - 2","Batiment 2",99,378,43.5,16.6
"2025-11-24T03:57:08.052Z","24E124725E331183","WC Personnel -- 20","Batiment 2",99,303,51.5,16.3
"2025-11-24T03:57:12.302Z","24E124725E331235","Sanitaire RDC - 5 ","Batiment 5",98,390,48,16.2
"2025-11-24T03:57:12.853Z","24E124725E330753","SAM Prof 1 ","Batiment 3",99,432,47.5,17.3
